,date,kospi,kospi_volume,kosdaq,kosdaq_volume,exchange rate,today_confirmed,today_dead,first_shot,second_shot,third_shot,winter_shot,accumulate_confirmed,accumulate_dead,accumulate_first_shot,accumulate_second_shot,accumulate_third_shot,accumulate_winter_shot
739,2021-01-05,2990.570068,1519900,985.76001,1800,1086.619995,714,26,64964,1007,0,0,0,0,0,0,0,0
740,2021-01-06,2968.209961,1793400,981.390015,2000,1086.449951,838,20,65802,1027,0,0,0,0,0,0,0,0
741,2021-01-07,3031.679932,1524700,988.859985,2300,1086.949951,869,19,66671,1046,0,0,0,0,0,0,0,0
742,2021-01-08,3152.179932,1297900,987.789978,2600,1093.069946,674,35,67345,1081,0,0,0,0,0,0,0,0
743,2021-01-11,3148.449951,1712500,976.630005,2200,1092.819946,451,15,69094,1140,0,0,0,0,0,0,0,0
744,2021-01-12,3125.949951,1388600,973.719971,1700,1096.449951,537,25,69631,1165,0,0,0,0,0,0,0,0
745,2021-01-13,3148.290039,1578000,979.130005,1600,1093.540039,561,20,70192,1185,0,0,0,0,0,0,0,0
746,2021-01-14,3149.929932,1233200,980.289978,1700,1097.109985,524,10,70716,1195,0,0,0,0,0,0,0,0
747,2021-01-15,3085.899902,1331100,964.440002,1800,1094.900024,512,22,71228,1217,0,0,0,0,0,0,0,0
748,2021-01-18,3013.929932,1472000,944.669983,2000,1102.959961,389,15,72717,1264,0,0,0,0,0,0,0,0
749,2021-01-19,3092.659912,1353300,957.75,2100,1103.099976,386,19,73103,1283,0,0,0,0,0,0,0,0
750,2021-01-20,3114.550049,1192700,977.659973,2400,1100.98999,404,17,73507,1300,0,0,0,0,0,0,0,0
751,2021-01-21,3160.840088,1360100,981.400024,2000,1096.25,400,16,73907,1316,0,0,0,0,0,0,0,0
752,2021-01-22,3140.629883,1111200,979.97998,2300,1099.900024,346,12,74253,1328,0,0,0,0,0,0,0,0
753,2021-01-25,3208.98999,1093700,999.299988,1900,1104.640015,437,11,75513,1360,0,0,0,0,0,0,0,0
754,2021-01-26,3140.310059,873000,994.0,2700,1101.72998,349,11,75862,1371,0,0,0,0,0,0,0,0
755,2021-01-27,3122.560059,924600,985.919983,2900,1101.0,559,7,76421,1378,0,0,0,0,0,0,0,0
756,2021-01-28,3069.050049,1310500,961.22998,2000,1107.5,497,8,76918,1386,0,0,0,0,0,0,0,0
757,2021-01-29,2976.209961,995100,928.72998,2200,1112.290039,469,13,77387,1399,0,0,0,0,0,0,0,0
758,2021-02-01,3056.530029,969300,956.919983,1500,1117.430054,305,5,78502,1425,0,0,0,0,0,0,0,0
759,2021-02-02,3096.810059,887300,963.809998,0,1116.880005,336,10,78838,1435,0,0,0,0,0,0,0,0
760,2021-02-03,3129.679932,901800,970.690002,1900,1113.609985,467,6,79305,1441,0,0,0,0,0,0,0,0
761,2021-02-04,3087.550049,1460900,964.580017,2200,1113.150024,451,7,79756,1448,0,0,0,0,0,0,0,0
762,2021-02-05,3120.629883,1193500,967.419983,2000,1119.130005,370,11,80126,1459,0,0,0,0,0,0,0,0
763,2021-02-08,3091.23999,1277200,960.780029,2100,1116.849976,288,3,81175,1474,0,0,0,0,0,0,0,0
764,2021-02-09,3084.669922,2145400,957.849976,3200,1116.329956,303,8,81478,1482,0,0,0,0,0,0,0,0
765,2021-02-10,3100.580078,2152900,964.309998,2800,1110.0,444,4,81922,1486,0,0,0,0,0,0,0,0
766,2021-02-15,3147.0,1604700,981.969971,3000,1103.369995,343,5,83860,1527,0,0,0,0,0,0,0,0
767,2021-02-16,3163.25,1944400,977.73999,3000,1102.23999,457,7,84317,1534,0,0,0,0,0,0,0,0
768,2021-02-17,3133.72998,1784100,979.77002,5100,1106.459961,621,4,84938,1538,0,0,0,0,0,0,0,0
769,2021-02-18,3086.659912,1860600,967.419983,4400,1104.550049,621,6,85559,1544,0,0,0,0,0,0,0,0
770,2021-02-19,3107.620117,3455500,965.109985,4400,1106.219971,561,6,86120,1550,0,0,0,0,0,0,0,0
771,2021-02-22,3079.75,1832000,954.289978,2700,1103.939941,332,5,87316,1562,0,0,0,0,0,0,0,0
772,2021-02-23,3070.090088,2357800,936.599976,3400,1110.670044,356,11,87672,1573,0,0,0,0,0,0,0,0
773,2021-02-24,2994.97998,1560900,906.309998,3600,1109.310059,440,3,88112,1576,0,0,0,0,0,0,0,0
774,2021-02-25,3099.689941,1280100,936.210022,2400,1107.209961,395,5,88507,1581,0,0,0,0,0,0,0,0
775,2021-02-26,3012.949951,1361300,913.940002,2600,1119.130005,387,4,88894,1585,39131,11333,0,0,39131,11333,0,0
776,2021-03-02,3043.870117,1749900,923.169983,3000,1101.829956,344,1,90363,1606,65127,311,0,0,108966,12243,0,0
777,2021-03-03,3082.98999,2236700,930.799988,3400,1124.329956,444,6,90807,1612,68423,323,0,0,177389,12566,0,0
778,2021-03-04,3043.48999,1279000,926.200012,2400,1129.5,424,7,91231,1619,70187,519,0,0,247576,13085,0,0
779,2021-03-05,3026.26001,1187200,923.47998,2200,1133.349976,398,8,91629,1627,70989,423,0,0,318565,13508,0,0
780,2021-03-08,2996.110107,1928300,904.77002,3300,1127.48999,346,8,92809,1642,67914,271,0,0,407400,14048,0,0
781,2021-03-09,2976.120117,1534200,896.359985,3500,1140.22998,446,3,93255,1645,64149,478,0,0,471549,14526,0,0
782,2021-03-10,2958.120117,905600,890.070007,2900,1134.910034,470,3,93725,1648,54930,579,0,0,526479,15105,0,0
783,2021-03-11,3013.699951,1349200,908.01001,2400,1136.01001,465,4,94190,1652,45411,667,0,0,571890,15772,0,0
784,2021-03-12,3054.389893,1669100,925.48999,2900,1129.640015,488,10,94678,1662,39194,597,0,0,611084,16369,0,0
785,2021-03-15,3045.709961,1161800,926.900024,2300,1134.5,379,6,96006,1675,14191,1191,0,0,631602,17915,0,0
786,2021-03-16,3067.169922,1123900,940.650024,3400,1131.390015,363,3,96369,1678,20527,1047,0,0,652129,18962,0,0
787,2021-03-17,3047.5,815000,943.780029,2800,1129.839966,469,8,96838,1686,21420,927,0,0,673549,19889,0,0
788,2021-03-18,3066.01001,1232600,949.830017,2100,1121.130005,445,2,97283,1688,20788,914,0,0,694337,20803,0,0
789,2021-03-19,3039.530029,1068500,952.109985,1700,1126.109985,463,2,97746,1690,18585,1023,0,0,712922,21826,0,0
790,2021-03-22,3035.459961,915700,955.380005,1800,1127.47998,415,1,99064,1697,4891,779,0,0,720666,23605,0,0
791,2021-03-23,3004.73999,1331200,946.309998,2000,1125.119995,346,7,99410,1704,19243,1323,0,0,739909,24928,0,0
792,2021-03-24,2996.350098,978400,953.820007,1700,1133.199951,428,3,99838,1707,25744,1642,0,0,765653,26570,0,0
793,2021-03-25,3008.330078,940400,954.98999,1800,1134.47998,430,2,100268,1709,30178,1984,0,0,795831,28554,0,0
794,2021-03-26,3041.01001,1036400,956.700012,2100,1134.209961,489,7,100757,1716,24518,2128,0,0,820349,30682,0,0
795,2021-03-29,3036.040039,1288800,954.099976,2400,1127.959961,382,4,102125,1726,22580,1463,0,0,846302,32812,0,0
796,2021-03-30,3070.0,1023100,958.059998,2000,1131.650024,447,3,102572,1729,24483,2786,0,0,870785,35598,0,0
797,2021-03-31,3061.419922,1147000,956.169983,1900,1132.319946,506,2,103078,1731,20554,5452,0,0,891339,41050,0,0
798,2021-04-01,3087.399902,922700,965.780029,2000,1127.199951,551,4,103629,1735,34898,8047,0,0,926237,49097,0,0
799,2021-04-02,3112.800049,792700,970.090027,2300,1128.060059,557,2,104186,1737,38610,7725,0,0,964847,56822,0,0
800,2021-04-05,3120.830078,1084800,969.77002,1900,1128.790039,473,4,105745,1748,35209,1792,0,0,1010688,59920,0,0
801,2021-04-06,3127.080078,1279000,968.630005,2400,1124.109985,477,4,106222,1752,36939,7571,0,0,1047627,67491,0,0
802,2021-04-07,3137.409912,1984800,973.219971,2000,1117.5,668,4,106890,1756,36838,11319,0,0,1084465,78810,0,0
803,2021-04-08,3143.26001,1357300,982.02002,1900,1117.859985,700,2,107590,1758,37179,12013,0,0,1121644,90823,0,0
804,2021-04-09,3131.879883,1823200,989.390015,1600,1115.839966,671,6,108261,1764,34666,9928,0,0,1156310,100751,0,0
805,2021-04-12,3135.590088,1048800,1000.650024,1900,1122.060059,587,2,110139,1770,38656,2532,0,0,1206595,106124,0,0
806,2021-04-13,3169.080078,1741300,1010.369995,3700,1124.449951,542,5,110681,1775,43621,1849,0,0,1250216,107973,0,0
807,2021-04-14,3182.379883,1776300,1014.419983,3200,1120.689941,731,7,111412,1782,45059,1053,0,0,1295275,109026,0,0
808,2021-04-15,3194.330078,1313000,1013.900024,2600,1116.109985,698,6,112110,1788,90109,988,0,0,1385384,110014,0,0
809,2021-04-16,3198.620117,985300,1021.619995,2100,1115.670044,673,2,112783,1790,100547,1365,0,0,1485931,111379,0,0
810,2021-04-19,3198.840088,1060600,1029.459961,2000,1115.650024,532,4,114644,1801,119613,953,0,0,1640588,113510,0,0
811,2021-04-20,3220.699951,1296200,1031.880005,1800,1114.469971,549,1,115193,1802,127958,1244,0,0,1768546,114754,0,0
812,2021-04-21,3171.659912,1767100,1022.219971,2900,1116.109985,731,4,115924,1806,129660,1520,0,0,1898206,116274,0,0
813,2021-04-22,3177.52002,1752700,1025.709961,4100,1115.660034,735,2,116659,1808,129378,18850,0,0,2027584,135124,0,0
814,2021-04-23,3181.080078,1829400,1026.819946,4100,1118.589966,797,3,117456,1811,157698,20007,0,0,2185282,155131,0,0
815,2021-04-26,3217.530029,1298300,1030.060059,2900,1114.130005,499,4,119384,1817,139607,21670,0,0,2396893,184296,0,0
816,2021-04-27,3215.419922,1534200,1021.01001,3400,1109.22998,512,3,119896,1820,173055,22145,0,0,2569948,206441,0,0
817,2021-04-28,3181.469971,1412600,998.27002,3200,1112.150024,769,1,120665,1821,227087,20940,0,0,2797035,227381,0,0
818,2021-04-29,3174.070068,1222400,990.690002,1900,1108.660034,679,4,121344,1825,256709,30134,0,0,3053744,257515,0,0
819,2021-04-30,3147.860107,1358200,983.450012,1500,1106.630005,661,3,122005,1828,273451,30951,0,0,3327195,288466,0,0
820,2021-05-03,3127.199951,1040300,961.809998,1500,1116.76001,488,1,123725,1834,86037,31123,0,0,3456360,329566,0,0
821,2021-05-04,3147.370117,1282900,967.200012,1500,1120.400024,541,6,124266,1840,75106,31682,0,0,3531466,361248,0,0
822,2021-05-06,3160.429932,1238600,969.98999,0,1123.98999,574,4,125516,1851,59082,71794,0,0,3597578,458736,0,0
823,2021-05-07,3197.199951,988900,978.299988,1300,1119.390015,525,9,126041,1860,49459,75328,0,0,3647037,534064,0,0
824,2021-05-10,3249.300049,1010200,992.799988,1300,1111.969971,463,1,127769,1875,15493,75642,0,0,3677162,643030,0,0
825,2021-05-11,3209.429932,1095700,978.609985,1400,1115.540039,510,4,128279,1879,10406,78740,0,0,3687568,721770,0,0
826,2021-05-12,3161.659912,1423200,967.099976,2000,1118.22998,634,5,128913,1884,8064,80767,0,0,3695632,802537,0,0
827,2021-05-13,3122.110107,1094900,951.77002,1400,1131.599976,715,7,129628,1891,10887,76303,0,0,3706519,878840,0,0
828,2021-05-14,3153.320068,835600,966.719971,1600,1125.699951,747,2,130375,1893,13196,78626,0,0,3719715,957466,0,0
829,2021-05-17,3134.52002,770700,962.5,1500,1125.530029,619,3,132285,1903,14911,97710,0,0,3739390,1091036,0,0
830,2021-05-18,3173.050049,785400,969.099976,1400,1135.51001,528,1,132813,1904,13813,138139,0,0,3753203,1229175,0,0
831,2021-05-20,3162.280029,773600,971.130005,1500,1130.369995,646,4,134113,1916,13826,205199,0,0,3770875,1525019,0,0
832,2021-05-21,3156.419922,796800,965.630005,1500,1127.050049,561,6,134674,1922,16010,220699,0,0,3786885,1745718,0,0
833,2021-05-24,3144.300049,587500,948.369995,1500,1126.790039,530,3,136455,1934,70172,103216,0,0,3864550,1888194,0,0
834,2021-05-25,3171.320068,612700,962.070007,1700,1122.189941,516,4,136971,1938,77083,92844,0,0,3941633,1981038,0,0
835,2021-05-26,3168.429932,1269000,966.059998,1900,1121.380005,705,2,137676,1940,86236,67750,0,0,4027869,2048788,0,0
836,2021-05-27,3165.51001,1081100,974.080017,1800,1115.52002,629,3,138305,1943,655619,55783,0,0,4683488,2104571,0,0
837,2021-05-28,3188.72998,966000,977.460022,1600,1117.300049,587,3,138892,1946,540494,65655,0,0,5223982,2170226,0,0
838,2021-05-31,3203.919922,1123100,981.780029,1600,1112.849976,430,2,140335,1959,382633,27593,0,0,5777895,2208129,0,0
839,2021-06-01,3221.870117,1471800,984.590027,1800,1106.97998,459,4,140794,1963,562364,26978,0,0,6340259,2235107,0,0
840,2021-06-02,3224.22998,1495200,981.099976,1600,1107.209961,677,2,141471,1965,378975,23464,0,0,6719234,2258571,0,0
841,2021-06-03,3247.429932,1584000,990.190002,1700,1109.880005,681,3,142152,1968,340882,26472,0,0,7060116,2285043,0,0
842,2021-06-04,3240.080078,1391800,987.580017,2100,1115.439941,695,1,142847,1969,366432,31329,0,0,7426548,2316372,0,0
843,2021-06-07,3252.120117,1731900,985.859985,2000,1109.680054,485,1,144632,1974,887592,20977,0,0,8458428,2341782,0,0
844,2021-06-08,3247.830078,1950600,986.119995,1900,1109.319946,454,1,145086,1975,739805,25092,0,0,9198233,2366874,0,0
845,2021-06-09,3216.179932,1964500,978.789978,1700,1116.890015,602,2,145688,1977,588434,22788,0,0,9786667,2389662,0,0
846,2021-06-10,3224.639893,1896200,987.77002,1800,1116.410034,610,2,146298,1979,762652,286437,0,0,10549319,2676099,0,0
847,2021-06-11,3249.320068,1643800,991.130005,1500,1111.26001,556,2,146854,1981,823134,237120,0,0,11372453,2913219,0,0
848,2021-06-14,3252.129883,1663900,997.409973,1400,1115.550049,399,3,148270,1988,766377,253709,0,0,12555755,3301162,0,0
849,2021-06-15,3258.629883,1733900,997.369995,1600,1116.319946,373,4,148643,1992,644913,203850,0,0,13200668,3505012,0,0
850,2021-06-16,3278.679932,2345200,998.48999,1400,1116.030029,545,1,149188,1993,567067,277238,0,0,13767735,3782250,0,0
851,2021-06-17,3264.959961,1848200,1003.719971,1900,1131.949951,540,1,149728,1994,441873,125326,0,0,14209608,3907576,0,0
852,2021-06-18,3267.929932,1626400,1015.880005,1800,1133.540039,507,2,150235,1996,536171,125910,0,0,14745779,4033486,0,0
853,2021-06-21,3240.790039,1508100,1010.98999,1500,1134.25,357,2,151503,2004,48657,113473,0,0,15012455,4186627,0,0
854,2021-06-22,3263.879883,1666300,1011.559998,1600,1130.339966,394,2,151897,2006,49874,121250,0,0,15062329,4307877,0,0
855,2021-06-23,3276.189941,1068300,1016.460022,0,1132.51001,645,1,152542,2007,45369,116166,0,0,15107698,4424043,0,0
856,2021-06-24,3286.100098,1300300,1012.619995,0,1132.609985,610,1,153152,2008,47032,104786,0,0,15154730,4528829,0,0
857,2021-06-25,3302.840088,1197600,1012.130005,1300,1130.800049,634,1,153786,2009,65430,95195,0,0,15220160,4624024,0,0
858,2021-06-28,3301.889893,1427400,1017.909973,1600,1125.339966,501,2,155569,2015,14648,141672,0,0,15248308,4792323,0,0
859,2021-06-29,3286.679932,1211800,1022.52002,2100,1129.040039,595,2,156164,2017,18704,141501,0,0,15267012,4933824,0,0
860,2021-06-30,3296.679932,1608900,1029.959961,2100,1130.51001,794,1,156958,2018,16986,134018,0,0,15283998,5067842,0,0
861,2021-07-01,3282.060059,1157700,1035.640015,1700,1129.599976,761,3,157719,2021,7361,118903,0,0,15291359,5186745,0,0
862,2021-07-02,3281.780029,1019400,1038.180054,1700,1132.410034,825,3,158544,2024,8236,119707,0,0,15299595,5306452,0,0
863,2021-07-05,3293.209961,849700,1047.329956,1700,1129.77002,711,2,160792,2028,56720,77112,0,0,15361241,5402548,0,0
864,2021-07-06,3305.209961,1028800,1044.959961,2000,1129.439941,746,4,161538,2032,40847,91187,0,0,15402088,5493735,0,0
865,2021-07-07,3285.340088,1146800,1047.359985,1700,1135.47998,1211,1,162749,2033,37473,89610,0,0,15439561,5583345,0,0
866,2021-07-08,3252.679932,1515200,1034.47998,1900,1140.52002,1275,1,164024,2034,40392,106907,0,0,15479953,5690252,0,0
867,2021-07-09,3217.949951,1307500,1028.930054,2200,1146.280029,1316,2,165340,2036,60270,149742,0,0,15540223,5839994,0,0
868,2021-07-12,3246.469971,1134600,1034.640015,1700,1144.310059,1100,1,169142,2044,32611,94496,0,0,15588703,5976998,0,0
869,2021-07-13,3271.379883,1149500,1043.310059,1700,1141.099976,1150,2,170292,2046,109604,110705,0,0,15698307,6087703,0,0
870,2021-07-14,3264.810059,908300,1044.97998,1700,1148.699951,1613,2,171905,2048,113501,123103,0,0,15811808,6210806,0,0
871,2021-07-15,3286.219971,1171900,1054.310059,2100,1143.410034,1599,2,173504,2050,124517,143706,0,0,15936325,6354512,0,0
872,2021-07-16,3276.909912,1066100,1051.97998,1700,1140.119995,1535,1,175039,2051,136305,185428,0,0,16072630,6539940,0,0
873,2021-07-19,3244.040039,1095100,1049.829956,1400,1141.5,1251,1,179192,2058,161408,72438,0,0,16273088,6651881,0,0
874,2021-07-20,3232.699951,979300,1043.640015,1600,1150.069946,1278,1,180470,2059,151959,62508,0,0,16425047,6714389,0,0
875,2021-07-21,3215.909912,990300,1042.030029,1300,1147.47998,1781,1,182251,2060,140992,41512,0,0,16566039,6755901,0,0
876,2021-07-22,3250.209961,713000,1050.25,1600,1148.689941,1841,3,184092,2063,141833,61662,0,0,16707872,6817563,0,0
877,2021-07-23,3254.419922,804600,1055.5,1400,1149.910034,1629,3,185721,2066,147870,62137,0,0,16855742,6879700,0,0
878,2021-07-26,3224.949951,826100,1047.630005,1300,1151.119995,1318,4,190153,2077,619413,67124,0,0,17507757,6961287,0,0
879,2021-07-27,3232.530029,991600,1046.550049,1600,1151.76001,1363,2,191516,2079,382748,50578,0,0,17890505,7011865,0,0
880,2021-07-28,3236.860107,868200,1035.680054,1400,1153.560059,1895,4,193411,2083,480899,44573,0,0,18371404,7056438,0,0
881,2021-07-29,3242.649902,694500,1044.130005,1200,1149.410034,1673,2,195084,2085,348766,45349,0,0,18720170,7101787,0,0
882,2021-07-30,3202.320068,687500,1031.140015,1300,1142.119995,1710,4,196794,2089,498110,62145,0,0,19218280,7163932,0,0
883,2021-08-02,3223.040039,560800,1037.800049,1200,1150.930054,1218,1,200992,2099,477388,37899,0,0,19940948,7218664,0,0
884,2021-08-03,3237.139893,653200,1036.109985,1500,1149.560059,1200,5,202192,2104,221504,108863,0,0,20162452,7327527,0,0
